Source,Target,Traffic
B01A1225,OFF_FR_153,6
B03C1110,OFF_FR_1548,6
C193020,C193070,6
C193020,PDT01699,9
C1930,C2115,6
C1930,C192010,6
C1930,C1965,6
C1930,OFF_FR_1957,6
C1930,OFF_FR_1432,6
C1930,PDT01698,6
PR6145,PDT395591,6
PR4105,PDT395591,6
PDT395591,C193050,6
OFF_FR_1888,C1980,6
OFF_FR_0882,C198040,6
C1980,C1960,6
C1980,C198070,6
C1980,C198040,8
C1980,OFF_FR_0879,6
C19,C192050,6
C19,C194040,6
C19,C194010,6
C19,C195020,6
C19,C191022,6
C19,C193040,6
C19,C193010,6
WorldWideWeb,CDP01,5
WorldWideWeb,C151520,5
WorldWideWeb,4959L50,5
WorldWideWeb,PDT02325,5
WorldWideWeb,PDT523582,5
WorldWideWeb,OFF_FR_2056,5
WorldWideWeb,OFF_FR_1189,5
WorldWideWeb,PDT01422,5
WorldWideWeb,375EHAV,5
WorldWideWeb,3739TRA75,5
WorldWideWeb,ADP23,5
WorldWideWeb,PDT466580,5
WorldWideWeb,C151031,5
WorldWideWeb,AD12J,5
WorldWideWeb,AD12V,5
WorldWideWeb,PDT01126,5
WorldWideWeb,PDT242583,5
WorldWideWeb,OFF_FR_0848,5
WorldWideWeb,C1525,5
WorldWideWeb,ND1990,5
WorldWideWeb,DOTSHOT,5
WorldWideWeb,PDT01640,5
WorldWideWeb,PDT01385,5
WorldWideWeb,MFC305,5
WorldWideWeb,PDT01844,5
WorldWideWeb,PDT01653,5
WorldWideWeb,PDT02529,5
WorldWideWeb,PDT00452,5
WorldWideWeb,PDT00453,5
WorldWideWeb,MFT230,5
WorldWideWeb,MFT231,5
WorldWideWeb,PDT00584,5
WorldWideWeb,PDT263582,5
WorldWideWeb,PDT263580,5
WorldWideWeb,PDT02507,5
WorldWideWeb,PDT263581,5
WorldWideWeb,OMEGAXLR,5
WorldWideWeb,PDT00168,5
WorldWideWeb,GTSMART,5
WorldWideWeb,PDT34575,5
WorldWideWeb,OFF_FR_1704,5
WorldWideWeb,ETCA130,5
WorldWideWeb,BEP210,5
WorldWideWeb,BEP330,5
WorldWideWeb,RPT120,5
WorldWideWeb,RPT05,5
WorldWideWeb,RPT20,5
WorldWideWeb,RPT00,5
WorldWideWeb,OFF_FR_1567,5
WorldWideWeb,LBX08E,5
WorldWideWeb,RPM02,5
WorldWideWeb,BL03,5
WorldWideWeb,CPL30,5
WorldWideWeb,CPL90,5
WorldWideWeb,CPL75,5
WorldWideWeb,CPRD90,5
WorldWideWeb,PDT00283,5
WorldWideWeb,E3,5
WorldWideWeb,CAD50B,5
WorldWideWeb,CAD02A,5
WorldWideWeb,CAD53,5
WorldWideWeb,CAD12A,5
WorldWideWeb,CAD17A,5
WorldWideWeb,CAD33B,5
WorldWideWeb,A07,5
WorldWideWeb,OFF_FR_1556,5
WorldWideWeb,CFA250,5
WorldWideWeb,OFF_FR_15084,5
WorldWideWeb,CAS02A,5
WorldWideWeb,CAS29,5
WorldWideWeb,CAT04,5
WorldWideWeb,CAT20,5
WorldWideWeb,CAT23,5
WorldWideWeb,CD10,5
WorldWideWeb,CAD49,5
WorldWideWeb,CAS18B,5
WorldWideWeb,CAS46A,5
WorldWideWeb,/caissesboitestubes/containerscaissespourproduitslourdsetexport/containersenboispourexpor,5
WorldWideWeb,CB644,5
WorldWideWeb,PDT00371,5
WorldWideWeb,PDT04684,5
WorldWideWeb,OFF_FR_15038,5
WorldWideWeb,OFF_FR_15039,5
WorldWideWeb,OFF_FR_15024,5
WorldWideWeb,OFF_FR_15026,5
WorldWideWeb,OFF_FR_1560,5
WorldWideWeb,OFF_FR_0723,5
WorldWideWeb,KSRP02,5
WorldWideWeb,OFF_FR_1968,6
WorldWideWeb,PDT531590,5
WorldWideWeb,GTM04,5
WorldWideWeb,MPAKR,5
WorldWideWeb,PDT01852,5
WorldWideWeb,PAB10,5
WorldWideWeb,PAK02,5
WorldWideWeb,PDT266580,5
WorldWideWeb,MCFLPK,5
WorldWideWeb,PLM100C,5
WorldWideWeb,PLAK4,5
WorldWideWeb,PLAK4429,5
WorldWideWeb,ICC4,5
WorldWideWeb,PL525,5
WorldWideWeb,PDT168580,5
WorldWideWeb,PDT465580,5
WorldWideWeb,LUR100A,5
WorldWideWeb,SACM2,5
WorldWideWeb,PDT02181,5
WorldWideWeb,cms_000061,5
WorldWideWeb,C980213,5
WorldWideWeb,TO214,5
WorldWideWeb,OFF_FR_1444,5
WorldWideWeb,OFF_FR_055,5
WorldWideWeb,PDT02003,5
WorldWideWeb,PDT00759,5
WorldWideWeb,BK121105BF,5
WorldWideWeb,OFF_FR_327,5
WorldWideWeb,PDT465581,7
WorldWideWeb,PDT00641,5
WorldWideWeb,BSK19,5
WorldWideWeb,13033,5
WorldWideWeb,G154221,5
WorldWideWeb,G119721,5
WorldWideWeb,OFF_FR_0907,5
WorldWideWeb,PDT01095,5
WorldWideWeb,C2240,5
WorldWideWeb,PDT220582,5
WorldWideWeb,C225512,5
WorldWideWeb,OFF_FR_0910,5
WorldWideWeb,PDT498582,5
WorldWideWeb,PB3300MD,5
WorldWideWeb,AL450N,5
WorldWideWeb,OFF_FR_9864,5
WorldWideWeb,38695,5
WorldWideWeb,38693,5
WorldWideWeb,38652,5
WorldWideWeb,OFF_FR_1776,5
WorldWideWeb,OFF_FR_1851,5
WorldWideWeb,OFF_FR_15129,5
WorldWideWeb,PDT222580,6
WorldWideWeb,OFF_FR_1872,5
WorldWideWeb,FL13,5
WorldWideWeb,168354,5
WorldWideWeb,920225,5
WorldWideWeb,GM23PB,5
WorldWideWeb,GM23PT,5
WorldWideWeb,COUVGOB25N,5
WorldWideWeb,OFF_FR_0902,5
WorldWideWeb,733002N,5
WorldWideWeb,41391,5
WorldWideWeb,OFF_FR_1084,5
WorldWideWeb,FNA4,5
WorldWideWeb,N07BLR,5
WorldWideWeb,PDT01038,5
WorldWideWeb,PDT00184,5
WorldWideWeb,C05MR,5
WorldWideWeb,PAMVS,5
WorldWideWeb,BFC15R,5
WorldWideWeb,OFF_FR_1072,5
WorldWideWeb,BM360N,5
WorldWideWeb,PCH122VO,5
WorldWideWeb,PDT160595,5
WorldWideWeb,PDT31578,5
WorldWideWeb,PPL18KB,5
WorldWideWeb,OFF_FR_1665,5
WorldWideWeb,SVTR22,5
WorldWideWeb,PDT02548,5
WorldWideWeb,SACJUTBO,5
WorldWideWeb,OFF_FR_1435,5
WorldWideWeb,OFF_FR_2029,5
WorldWideWeb,PRI354B,5
WorldWideWeb,50330,5
WorldWideWeb,3002,5
WorldWideWeb,PDT01862,5
WorldWideWeb,71657,5
