Source,Target,Traffic
ViewUserAccountStart,C15,8
ViewUserAccountStart,C1195,8
ViewUserAccountStart,C1211,8
ViewUserAccountStart,C1210,8
ViewUserAccountStart,cms_000008,8
ViewUserAddressListList,ViewCostCenterStart,8
ViewUserAskCustomProductQuoteView,home,8
OFF_FR_1148,C1880,8
OFF_FR_0682,C1880,8
OFF_FR_1761,C1880,8
PDT452580,C1880,8
OFF_FR_0716,C1880,8
LM160,LM160,8
C1899,PDT216580,8
C1899,C18,8
C183010,PDT00353,8
C1830,C183020,8
C1820,PDT00712,8
C1820,C1880,8
C1820,C1830,8
C1860,PDT02147,8
OFF_FR_1873,ViewParametricSearchSimpleOfferSearch,8
C1850,PDT01255,8
C1850,PDT529585,8
OFF_FR_1476,C1830,8
cms_000138,cms_000125,8
cms_000026,ViewOrdersSimpleOrderSearch,8
cms_000026,cms_000026,8
cms_000039,ViewEquipierStepByStepStart,8
cms_000074,OFF_FR_029,8
cms_000147,C1437,8
cms_000147,C2018,8
cms_000147,C1393,8
cms_000090,ViewHeaderViewAccountIdentification,8
cms_000049,C1195,8
cms_000049,C1410,8
cms_000049,cms_000147,8
cms_000049,PDT02246,8
cms_000136,cms_000054,8
BAR06,OFF_FR_121,8
PDT01464,C1393,8
PDT01478,C139330,8
C139335,PDT01544,12
PDT00327,C1393,8
PDT00326,C1393,8
PDT01497,C139330,8
PDT00325,PAL566,8
C139330,PDT01478,8
C139330,PDT01498,8
PAL566,C139330,8
PDT12608,OFF_FR_0000,8
PDT02252,C139320,8
OFF_FR_175,STC1908,10
BID1N,PDT01545,8
PDT01545,BID5N,8
OFF_FR_118,JET56,8
OFF_FR_118,PDT02127,8
PDT02127,PDT00325,8
SPC5026,PDT02127,8
C1393,C139310,8
C1393,C139335,8
C1393,OFF_FR_521,8
C1393,PDT01177,8
C1393,OFF_FR_175,8
C1393,C1370,8
C1393,C1340,8
C137010,PDT02451,11
C1370,home,8
C1370,PDT01736,8
C1360,C1393,8
C1360,PDT01432,8
OFF_FR_1188,C135010,8
OFF_FR_1188,C1350,8
C1350,C135010,8
C134020,PDT01398,8
C1340,C134020,10
PDT01628,C134010,8
C133020,PDT01594,16
PDT02428,C1860,8
PDT02136,C1860,8
PDT00741,C1860,8
PDT02135,PDT00331,8
PDT00331,PDT01626,8
SD200,PDT00331,8
C131060,C1410,8
SPP1000,C1310,8
C131020,C131010,8
PBAG02,PDT02418,11
OFF_FR_016,C1310,8
OFF_FR_464,OFF_FR_424,8
RGP500,OFF_FR_464,8
OFF_FR_432,C131010,8
C131010,C131015,8
C131015,PDT248580,8
C131040,PDT02385,8
C131040,C13,8
PDT01543,OFF_FR_1054,8
C131050,C131015,8
C1310,PDT02397,8
C1310,C1370,8
C1310,OFF_FR_464,8
C1310,PDT528583,8
C1310,OFF_FR_1186,8
C1310,cms_000075,10
OFF_FR_1185,OFF_FR_1187,8
OFF_FR_1054,PDT01543,8
C132010,OFF_FR_1055,8
C1320,C2270,8
C1320,C22,8
C1320,C1215,8
C13,C22,8
C13,C1211,8
C13,C131015,8
C13,cms_000075,8
cms_000075,C2230,8
cms_000075,C2316,8
cms_000075,ViewHeaderViewReference,8
cms_000075,ViewParametricSearchSimpleOfferSearch,8
cms_000075,C1310,8
cms_000075,C1320,8
cms_000010,cms_000042,8
610L25,610L25,8
OFF_FR_1068,PDT00533,8
PDT00533,PDT343580,8
PDT01269,RBAC15,8
PDT02246,home,8
PDT01272,PDT02246,8
OFF_FR_1833,E4317R,8
OFF_FR_1833,E6401R,10
E4317R,OFF_FR_1833,8
OFF_FR_132,OFF_FR_132,8
PDT00054,BPT1,8
PDT00211,C192020,8
OFF_FR_0650,OFF_FR_1707,8
14OF,C192050,8
PDT00912,ViewParametricSearchSimpleOfferSearch,8
61020P5,61020P5,8
C192020,PDT02300,10
PDT00738,8584004,8
C192040,C192030,8
OFF_FR_1978,21027G,8
21005G,OFF_FR_1422,8
C192045,C1920,8
OFF_FR_1726,C1920,8
OFF_FR_1834,C192090,8
C192042,C1920,8
C1920,cms_000147,8
C1920,PDT01282,8
C1920,E430711,8
C1920,PDT00537,8
PDT01952,ViewParametricSearchSimpleOfferSearch,8
PDT00342,PDT00342,8
C196510,OFF_FR_1748,8
OFF_FR_1839,C1965,13
C1965,OFF_FR_1210,14
C1965,OFF_FR_10129,15
C1965,OFF_FR_1685,11
C1965,OFF_FR_1508,19
PDT02419,ViewParametricSearchSimpleOfferSearch,8
ETA150,PDT01307,8
C194048,PDT00294,8
PDT00836,PLAT2,10
855241,OFF_FR_1734,8
OFF_FR_1074,POST918,8
C194015,C1940,8
PDT00252,PDT00252,8
PDT01713,C194050,8
C194050,PDT01714,15
CAD401,PDT02511,8
WD105,WD105,8
30247,OFF_FR_1255,8
OFF_FR_1248,ViewParametricSearchSimpleOfferSearch,8
C195010,OFF_FR_15091,8
OFF_FR_1429,C195020,8
PDT01360,ViewParametricSearchSimpleOfferSearch,8
PDT01127,C196020,8
C196050,PDT01520,10
C196050,PDT392580,13
OFF_FR_1998,ViewParametricSearchSimpleOfferSearch,8
OFF_FR_10018,C196060,8
C1960,C1965,8
C1960,C196050,12
C1960,OFF_FR_1805,8
PDT01300,C191020,8
91025,91025,8
C191020,C191020,8
C191020,C191010,8
OFF_FR_0929,C1910,8
OFF_FR_0928,C191022,8
OFF_FR_0866,C191025,8
OFF_FR_1262,ViewParametricSearchSimpleOfferSearch,8
KM4202F,C1910,8
C191022,OFF_FR_0929,8
C191045,OFF_FR_1008,10
4009712,C191025,8
C191010,PDT00772,16
OFF_FR_1987,C1910,8
PDT00753,C191015,8
C191015,OFF_FR_1774,10
OFF_FR_1836,OFF_FR_1835,8
TPL2T,TPL2T,8
C1910,C191021,8
PDT341581,C191010,8
C1985,PDT01355,8
C1985,PDT01925,13
OFF_FR_1342,C1990,8
C1990,OFF_FR_1891,8
OFF_FR_1959,C1930,8
C193070,C1930,8
OFF_FR_1432,C193060,8
C193050,C193010,8
C193050,C193020,8
C193050,C1930,8
PDT00905,PDT00907,8
OFF_FR_0652,C193010,8
OFF_FR_1811,C193060,8
OFF_FR_147,C1930,8
C193010,C193070,8
C193010,OFF_FR_0652,8
C193010,OFF_FR_148,8
C193010,OFF_FR_150,8
PDT02308,C1930,8
PDT01617,OFF_FR_164,8
C193020,C1930,10
C1930,C11,8
C1930,OFF_FR_1942,8
OFF_FR_1229,C1980,8
PDT00926,C1980,8
C1980,C1965,10
C19,C11,8
C19,C192020,8
C19,C192045,8
C19,C191025,8
C19,C191010,8
WorldWideWeb,C151210,7
WorldWideWeb,OFF_FR_469,7
WorldWideWeb,PDT02334,7
WorldWideWeb,OFF_FR_236,7
WorldWideWeb,OFF_FR_1013,7
WorldWideWeb,OFF_FR_018,7
WorldWideWeb,GDS1506,7
WorldWideWeb,ADP80,7
WorldWideWeb,OFF_FR_1152,7
WorldWideWeb,ADP23MC,7
WorldWideWeb,PDT01548,7
WorldWideWeb,8959L50,7
WorldWideWeb,C152015,7
WorldWideWeb,AT8BLA,7
WorldWideWeb,PDT00438,7
WorldWideWeb,MFC301,7
WorldWideWeb,OFF_FR_302,7
WorldWideWeb,PDT00750,7
WorldWideWeb,MFC97R,7
WorldWideWeb,3020363105,7
WorldWideWeb,PDT116584,7
WorldWideWeb,BEP228,7
WorldWideWeb,RPT112,7
WorldWideWeb,DBX01,7
WorldWideWeb,TUB602,7
WorldWideWeb,RP4,7
WorldWideWeb,CTP80,7
WorldWideWeb,PDT00465,7
WorldWideWeb,EPM1,7
WorldWideWeb,CAD41,7
WorldWideWeb,CAD04D,7
WorldWideWeb,CAD40,7
WorldWideWeb,A05,7
WorldWideWeb,A13,7
WorldWideWeb,C15G,7
WorldWideWeb,CAS205,7
WorldWideWeb,CAS07,7
WorldWideWeb,CAS08B,7
WorldWideWeb,CAS44B,7
WorldWideWeb,OFF_FR_1576,7
WorldWideWeb,DAP200,7
WorldWideWeb,CIT20,7
WorldWideWeb,CAC9,7
WorldWideWeb,CAS40E,7
WorldWideWeb,OFF_FR_1448,7
WorldWideWeb,CBCA6,7
WorldWideWeb,PDT01608,7
WorldWideWeb,OFF_FR_1817,7
WorldWideWeb,OND120,7
WorldWideWeb,FT7,7
WorldWideWeb,OFF_FR_1656,7
WorldWideWeb,PDT02255,7
WorldWideWeb,LUR100E,7
WorldWideWeb,PDT01481,7
WorldWideWeb,SCB10,7
WorldWideWeb,PDT01258,7
WorldWideWeb,PDT248585,7
WorldWideWeb,cms_000057,7
WorldWideWeb,OFF_FR_1445,7
WorldWideWeb,OFF_FR_1442,7
WorldWideWeb,PDT00598,7
WorldWideWeb,PDT00601,7
WorldWideWeb,OK800,7
WorldWideWeb,853603,7
WorldWideWeb,38681,7
WorldWideWeb,C2275,7
WorldWideWeb,PDT02009,14
WorldWideWeb,CVPRC5U,7
WorldWideWeb,PDT01254,7
WorldWideWeb,OFF_FR_337,7
WorldWideWeb,OFF_FR_1238,7
WorldWideWeb,2842SFOR,7
WorldWideWeb,PDT00678,7
WorldWideWeb,OFF_FR_347,7
WorldWideWeb,OFF_FR_1651,7
WorldWideWeb,GSP49K,7
WorldWideWeb,OFF_FR_1814,7
WorldWideWeb,PBIO3550,7
WorldWideWeb,230101,7
WorldWideWeb,OFF_FR_1698,7
WorldWideWeb,OFF_FR_1638,7
WorldWideWeb,D12A,7
WorldWideWeb,BP225IV,7
WorldWideWeb,LPN,7
WorldWideWeb,BTT26R,7
WorldWideWeb,PDT30597,7
WorldWideWeb,PDT00104,7
WorldWideWeb,OFF_FR_138,7
WorldWideWeb,OFF_FR_15061,7
WorldWideWeb,OFF_FR_2044,7
WorldWideWeb,C9604,7
WorldWideWeb,PDT02031,7
WorldWideWeb,20094,7
WorldWideWeb,ST60,7
WorldWideWeb,240GR,7
WorldWideWeb,PEP06N,7
WorldWideWeb,OFF_FR_501,7
WorldWideWeb,1DB0205,7
WorldWideWeb,33060,7
WorldWideWeb,31001,7
WorldWideWeb,39401,7
WorldWideWeb,19382,7
WorldWideWeb,OFF_FR_9768,7
WorldWideWeb,26078,7
WorldWideWeb,37013,7
WorldWideWeb,19057,7
WorldWideWeb,71594,7
WorldWideWeb,OFF_FR_391,7
WorldWideWeb,CHIFFONBT,7
WorldWideWeb,191988,7
WorldWideWeb,643761K,7
WorldWideWeb,PDT09590,7
WorldWideWeb,OFF_FR_0885,7
WorldWideWeb,39500,7
WorldWideWeb,C201860,7
WorldWideWeb,13234,7
WorldWideWeb,OFF_FR_10092,7
WorldWideWeb,38811,7
WorldWideWeb,VERVITR75,7
WorldWideWeb,VERTCALC,7
WorldWideWeb,OFF_FR_10131,7
WorldWideWeb,OFF_FR_9896,7
WorldWideWeb,76380,7
WorldWideWeb,PDT00493,7
WorldWideWeb,7544,7
WorldWideWeb,OFF_FR_1137,7
WorldWideWeb,EM2CP,7
WorldWideWeb,HARPICBLOC,7
WorldWideWeb,OFF_FR_1686,7
WorldWideWeb,26106E,7
WorldWideWeb,PDT01509,7
WorldWideWeb,ENVC110O,7
WorldWideWeb,13991,7
WorldWideWeb,ENC165,7
WorldWideWeb,PMB23A,7
WorldWideWeb,PMJA3,7
WorldWideWeb,OFF_FR_1044,7
WorldWideWeb,MLA000,7
WorldWideWeb,OFF_FR_1882,7
WorldWideWeb,ERME30,7
WorldWideWeb,AM1J,7
WorldWideWeb,IZD420D,7
WorldWideWeb,PACK63,7
WorldWideWeb,USL105,7
WorldWideWeb,2050061,7
WorldWideWeb,PAS50N,7
WorldWideWeb,PDT07576,7
WorldWideWeb,PDT183581,7
WorldWideWeb,OFF_FR_1631,7
WorldWideWeb,RLT14,7
WorldWideWeb,PDT398596,7
WorldWideWeb,EPB67,7
WorldWideWeb,DK11204,7
WorldWideWeb,OFF_FR_1498,7
WorldWideWeb,OFF_FR_1493,7
WorldWideWeb,ERM30B,7
WorldWideWeb,PMA20,7
WorldWideWeb,AG1218,7
WorldWideWeb,OFF_FR_1717,7
WorldWideWeb,PDT345583,7
WorldWideWeb,OFF_FR_1244,7
WorldWideWeb,OFF_FR_0973,7
WorldWideWeb,OFF_FR_1067,7
WorldWideWeb,COR3530N,7
WorldWideWeb,PDT02088,7
WorldWideWeb,OFF_FR_201,7
WorldWideWeb,FEB071S,7
WorldWideWeb,OFF_FR_1772,7
WorldWideWeb,PDT02087,7
WorldWideWeb,FEM23N,7
WorldWideWeb,BA3,7
WorldWideWeb,PDT02524,7
WorldWideWeb,FEB68,7
WorldWideWeb,PDT480580,7
WorldWideWeb,CRNPF454,7
WorldWideWeb,OFF_FR_1500,7
WorldWideWeb,PDT01899,7
WorldWideWeb,40741E,7
WorldWideWeb,PDT345595,7
WorldWideWeb,BAB4,7
WorldWideWeb,RBACS,7
WorldWideWeb,OFF_FR_1778,7
WorldWideWeb,PDT01449,7
WorldWideWeb,70077,7
WorldWideWeb,PDT01021,7
WorldWideWeb,PDT01587,7
WorldWideWeb,320210,7
WorldWideWeb,C212720,7
WorldWideWeb,OFF_FR_136,7
WorldWideWeb,PDT01450,7
WorldWideWeb,P3CHROME,7
WorldWideWeb,402328,7
WorldWideWeb,60470095,7
WorldWideWeb,100103664,7
WorldWideWeb,8762,7
WorldWideWeb,PDT01048,7
WorldWideWeb,801705,7
WorldWideWeb,PDT02514,7
WorldWideWeb,PDT02485,7
WorldWideWeb,PDT01677,7
WorldWideWeb,OFF_FR_1662,7
WorldWideWeb,1900847,7
WorldWideWeb,PDT499606,7
WorldWideWeb,OFF_FR_0970,7
WorldWideWeb,cms_000017,7
WorldWideWeb,ECB2215,7
WorldWideWeb,ECB2416,7
WorldWideWeb,PDT529585,7
WorldWideWeb,OFF_FR_0605,7
WorldWideWeb,M425,7
WorldWideWeb,cms_000026,7
WorldWideWeb,FPC1331044,7
WorldWideWeb,BI120,7
WorldWideWeb,ABC110,7
WorldWideWeb,C139310,7
WorldWideWeb,OFF_FR_1977,7
WorldWideWeb,PDT01468,7
WorldWideWeb,JET56,7
WorldWideWeb,OFF_FR_1658,7
WorldWideWeb,SVCIA16,7
WorldWideWeb,PEB100,7
WorldWideWeb,GAINE8NB,7
WorldWideWeb,HVR12,7
WorldWideWeb,PDT00987,7
WorldWideWeb,PDT02134,7
WorldWideWeb,PDT01386,7
WorldWideWeb,PDT02473,7
WorldWideWeb,KG18,7
WorldWideWeb,C131015,7
WorldWideWeb,OFF_FR_244,7
WorldWideWeb,OFF_FR_15047,7
WorldWideWeb,OFF_FR_1186,7
WorldWideWeb,5216B,7
WorldWideWeb,5234J,7
WorldWideWeb,PDT01909,7
WorldWideWeb,PDT343580,7
WorldWideWeb,5180914,7
WorldWideWeb,E6440R,7
WorldWideWeb,2263,7
WorldWideWeb,OFF_FR_1707,7
WorldWideWeb,21045G,7
WorldWideWeb,SR105,7
WorldWideWeb,R6145,7
WorldWideWeb,OFF_FR_1550,7
WorldWideWeb,OFF_FR_0873,7
WorldWideWeb,OFF_FR_1884,7
WorldWideWeb,5517946,7
WorldWideWeb,25182,7
WorldWideWeb,PDT00137,7
WorldWideWeb,2372304,7
WorldWideWeb,830008810,7
WorldWideWeb,8680,7
WorldWideWeb,OYYST11,7
WorldWideWeb,PDT00258,7
WorldWideWeb,OFF_FR_1549,7
WorldWideWeb,TD300J,7
WorldWideWeb,EOB60K20L,7
WorldWideWeb,EOB35K10,7
WorldWideWeb,OFF_FR_1248,7
WorldWideWeb,523279,7
WorldWideWeb,PDT01732,7
WorldWideWeb,4060712,7
WorldWideWeb,3220025,7
WorldWideWeb,SIGBA48V,7
WorldWideWeb,PDT00919,7
WorldWideWeb,20320859,7
WorldWideWeb,OFF_FR_1604,7
WorldWideWeb,OFF_FR_2052,7
WorldWideWeb,C301,7
WorldWideWeb,PDT01306,7
WorldWideWeb,CHAG3,7
WorldWideWeb,CRO600,7
WorldWideWeb,OFF_FR_0994,7
WorldWideWeb,1001619,7
WorldWideWeb,PP392390,7
WorldWideWeb,PDT01615,7
home,ADT15N,7
home,ADH03,7
home,C1580,7
home,PDT00727,7
home,PDT00448,7
home,PDT01847,7
home,PDT01967,7
home,C157035,7
home,C155520,7
home,RPT14,7
home,OFF_FR_15085,7
home,CAD01B,7
home,CAD50,7
home,CAD53,7
home,CAD21,7
home,CAS01,7
home,CAS05,7
home,PDT267580,7
home,RBOX16,7
home,PDT01534,7
home,PDT00290,7
home,OFF_FR_1953,7
home,C116050,7
home,CGBOX,7
home,PDT00353,7
home,PDT01299,7
home,PAMB,7
home,PDT01638,7
home,C143610,7
home,C143630,7
home,C221413,7
home,C221412,7
home,C224012,7
home,C231211,7
home,PEP00,7
home,510715,7
home,C204030,7
home,OFF_FR_1045,7
home,PMBL5C,7
home,PMBL000C,7
home,RLT07T,7
home,OFF_FR_123,7
home,OFF_FR_1490,7
home,C165318,7
home,PDT01043,7
home,FEB12,7
home,FEB19,7
home,PDT00414,7
home,cms_000035,7
home,PDT02361,7
home,OFF_FR_394,7
home,cms_000004,10
home,cms_000136,7
home,PDT01545,7
home,C133020,7
home,PDT00331,7
home,RGP05,7
home,cms_000131,7
home,PDT500589,7
home,OFF_FR_1068,7
home,PDT02246,7
home,C194085,7
home,PDT00244,7
home,OFF_FR_1621,7
home,TPL2T,7
C1512,C1550,7
PDT01219,C1515,7
A0520N,PDT01219,7
C151545,PDT351580,11
C151550,PDT01435,7
PDT01970,C151510,7
PDT02324,C1515,7
C151510,PDT02326,11
C1515,home,7
C1515,PDT00236,7
C1515,C1513,7
C1515,C1530,7
OFF_FR_1059,ViewParametricSearchSimpleOfferSearch,7
AT50LFR,OFF_FR_2057,7
PDT523581,PDT01167,7
C151041,OFF_FR_15078,13
OFF_FR_15077,C151041,7
C151035,C151031,7
C151035,C15,7
PDT00333,PDT00333,7
OFF_FR_2057,AT50LFR,7
PDT00449,C1513,7
C151032,C1510,7
ADP23,PDT01547,12
C151031,OFF_FR_1060,7
PDT01190,C1180,7
C151033,PDT02241,7
C151036,PDT02318,7
PDT01167,PDT01167,7
C1510,OFF_FR_15078,7
C1510,C151042,7
C1510,PDT00108,7
C1510,PDT01548,7
C1510,PDT466582,7
C1510,C1410,7
C1510,C1710,7
C151320,PDT02334,7
C151320,C1530,7
C151310,PDT01547,7
C1513,OFF_FR_179,7
C1513,PDT02267,7
C1513,PDT02320,7
PDT02320,PDT02219,7
PDT02320,OFF_FR_1619,7
C152030,OFF_FR_1952,7
OFF_FR_100,ViewParametricSearchSimpleOfferSearch,7
OFF_FR_151,C1520,7
5057L50,OFF_FR_151,7
OFF_FR_374,C1520,7
C1520,C1530,7
C158010,C158020,9
C158020,OFF_FR_074,7
C1580,OFF_FR_086,7
C1580,PDT00370,10
C1580,PDT00865,7
C1580,PDT02542,7
C1525,PDT479580,7
C1540,C1520,7
C1540,OFF_FR_229,7
C1540,PDT01389,7
PDT02420,ADV521,7
PDT02489,ND6352,7
PDT01641,PDT01641,7
C153010,PDT02420,14
C153010,PDT01329,10
C153010,PDT01552,10
C153015,C153010,7
PDT01195,C1530,7
ADVS12,PDT01195,7
C1530,C1555,7
MFC90,MFC90,7
OFF_FR_1485,C1550,7
PDT00704,C1550,7
PDT02368,C155010,7
PDT01569,C1550,7
OFF_FR_1487,MFP12,7
OFF_FR_1487,C155040,7
PDT01847,C1550,7
PDT01846,C155030,7
PDT01567,PDT00448,7
OFF_FR_1242,C1550,7
PDT00750,C155040,7
C155030,C155010,7
SGHR25,PDT02444,7
C1550,PDT00387,9
C1550,OFF_FR_1865,7
PDT02225,C157035,7
PDT01508,ViewParametricSearchSimpleOfferSearch,7
PDT263583,APS25,7
C157010,PDT02507,14
C157010,PDT02381,11
C157040,C157035,7
C1570,OFF_FR_202,7
C1570,PDT263580,7
C1570,OFF_FR_405,10
C1570,PDT00168,7
C1570,C157040,7
OFF_FR_1704,C1820,7
C1560,PDT34575,7
SGB255,SGB255,7
C1555,C1570,7
C15,C151039,9
C15,C151320,11
PDT00459,PDT00461,7
PDT00459,PDT00459,7
PDT00459,PDT02502,7
PDT00459,EC03,7
PDT00459,ViewParametricSearchSimpleOfferSearch,7
EC09,PDT00459,7
ECB07,PDT02502,7
PDT02314,C114030,7
C114015,ViewStandardCatalogBrowse,7
BOR15,C1140,7
OFF_FR_1615,C11,7
BEP203,BEP203,7
BEP260,PDT00302,7
PDT00426,PDT01466,7
PDT00426,C11,7
PDT00572,BOR15,7
PDT01193,PDT00572,7
PDT01193,PDT01193,9
PDT01193,PDT12578,7
OFF_FR_296,PDT01193,7
OFF_FR_296,RPT112,7
OFF_FR_296,OFF_FR_0950,7
OFF_FR_297,RPT21,7
OFF_FR_297,RPT11B,7
OFF_FR_1450,OFF_FR_0950,7
OFF_FR_1450,C11,7
PDT00302,PDT345580,7
RPT112,OFF_FR_296,7
RPT15,OFF_FR_297,9
C114010,OFF_FR_1875,7
C114010,OFF_FR_15000,7
OFF_FR_1570,ViewParametricSearchSimpleOfferSearch,7
C114040,PDT00583,7
PDT01406,PDT01882,7
C114011,C1110,7
C114011,C11,7
PDT00231,PDT00307,7
PDT00231,OFF_FR_1177,7
TUB604,PDT00472,7
PDT00473,OFF_FR_1876,7
PDT00472,OFF_FR_1876,7
PDT00510,C121610,7
PDT01192,C121620,7
TRB631B,PDT00308,7
C1140,PDT00573,7
C1140,OFF_FR_1735,7
C1140,PDT00228,7
C1140,C2270,7
C1140,C1216,7
C1140,cms_000147,7
C1140,cms_000075,7
EC80C,PDT345580,9
PDT00274,ViewStandardCatalogBrowse,7
PDT267585,C1120,7
PDT00278,PDT00278,7
C112027,PDT12578,11
PDT01833,PDT176585,7
PDT01833,PDT00247,7
PDT01833,ViewHeaderViewAccountIdentification,7
PDT177580,PDT01833,7
C112010,C1195,7
C112010,ViewStandardCatalogBrowse,7
PDT12578,C112027,7
PDT12578,C111010,7
PF30,PDT12578,7
CPL05,C1110,7
CPL10,DimSearchStartBox,7
PDT00291,CTP200,7
PDT00291,C112012,7
PDT00338,PCAD100,7
C112012,C112010,7
C112012,PDT12578,9
C112012,PDT00186,7
C112012,OFF_FR_1588,7
C112012,OFF_FR_1572,7
C1120,OFF_FR_1566,7
C1120,C121610,7
C1120,C12,7
PDT00465,OFF_FR_1033,7
OFF_FR_1033,OFF_FR_1178,7
PDT00283,C1190,7
C1190,OFF_FR_0726,7
C1190,C1190,7
OFF_FR_1594,PDT01529,7
PDT00255,OFF_FR_296,7
OFF_FR_115,CHV225,7
OFF_FR_115,OFF_FR_1594,7
OFF_FR_115,CAD05,7
OFF_FR_115,C1410,7
OFF_FR_116,home,7
OFF_FR_116,CAD39E,7
OFF_FR_116,OFF_FR_116,7
OFF_FR_116,CAD43D,7
OFF_FR_116,CAD40,7
OFF_FR_413,ViewHeaderViewAccountIdentification,7
OFF_FR_413,ViewHeaderViewReference,7
OFF_FR_114,CAD55,7
OFF_FR_114,ViewHeaderViewAccountIdentification,7
OFF_FR_114,ViewParametricSearchSimpleOfferSearch,7
CAD48,OFF_FR_15086,7
CAD01A,DimSearchStartBox,7
CAD01,OFF_FR_115,14
CAD12,DimSearchStartBox,7
CAD17,OFF_FR_114,7
CAD22,DimSearchStartBox,7
CAD29,C1110,7
CQF90,CQF90,7
C111012,C1120,7
C111012,C111016,7
PDT01831,A09,7
A12,PDT01831,7
C111018,C111010,7
CAS39A,DimSearchStartBox,7
OFF_FR_1676,home,7
OFF_FR_1676,ViewStandardCatalogBrowse,7
CFA290,DimSearchStartBox,7
OFF_FR_408,CAS04,7
OFF_FR_408,ViewStandardCatalogBrowse,7
OFF_FR_411,C1410,7
OFF_FR_411,ViewStandardCatalogBrowse,7
CAS216,DimSearchStartBox,7
CAS260,DimSearchStartBox,7
CAS01A,OFF_FR_408,10
CAS07,DimSearchStartBox,7
CAS15,OFF_FR_411,12
CAS35,DimSearchStartBox,7
PDT00335,home,7
PDT00335,CAT13,7
C111020,OFF_FR_285,7
C111020,C111014,7
C1110,CAS00,7
C1110,C1185,7
C1110,cms_000045,7
C1110,C1210,7
C1110,C1910,7
PDT00965,OFF_FR_1555,7
PDT00285,PDT02377,7
C1180,OFF_FR_1579,7
C1180,C1920,7
C1180,PDT00342,13
4DVX18,PDT00360,7
4DVX18,C11,7
PDT00251,C1185,7
PDT01266,C1185,7
C118510,PDT01266,10
PDT267580,PDT531587,7
PDT267580,C2255,7
PDT267581,PDT267582,7
PDT267581,PDT531587,7
GEL440B,PDT267586,7
C118520,PDT531587,12
PDT01535,RBOX13,7
PDT01535,RBOX15,7
PDT00361,PDT00361,7
PDT01536,home,7
C116030,C1160,7
C116030,C11,7
PDT09608,C1160,7
PDT00290,C116010,7
C116010,PDT531590,7
C1160,C1140,7
C1160,C1150,7
C1160,cms_000047,7
C119520,C119530,7
C1195,OFF_FR_15024,7
C1195,C1410,7
OFF_FR_0952,C1140,7
OFF_FR_1193,home,7
OFF_FR_1193,OFF_FR_1828,7
OFF_FR_15000,C1140,7
OFF_FR_1569,C1150,7
OFF_FR_0723,C1150,7
C115020,C11,7
OFF_FR_0721,C1150,7
C1150,OFF_FR_1578,7
C1150,OFF_FR_1448,7
PDT531587,ViewParametricSearchSimpleOfferSearch,7
OFF_FR_1572,home,7
OFF_FR_1572,ViewHeaderViewAccountIdentification,7
C116050,PDT09608,10
C11,PDT00426,7
C11,PDT01535,7
C11,C116010,7
C11,C115010,7
C11,C1455,7
C11,C1420,7
C11,C17,7
OFF_FR_1754,OFF_FR_1753,7
PDT00191,C1470,7
C1470,PDT01511,7
C1470,OFF_FR_0605,7
PDT01299,ViewParametricSearchSimpleOfferSearch,7
OFF_FR_409,PDT02173,7
OFF_FR_2041,C1430,7
PDT01563,C143010,7
PDT01503,OFF_FR_1737,7
PDT01503,C231612,7
