Source,Target,Traffic
OFF_FR_1452,OFF_FR_1451,2
OFF_FR_1452,PDT00968,2
OFF_FR_1452,C1215,2
OFF_FR_1452,ViewParametricSearchSimpleOfferSearch,2
OFF_FR_1452,C1310,2
OFF_FR_1465,PDT00971,2
OFF_FR_1465,ViewParametricSearchSimpleOfferSearch,2
PDT01370,C1211,2
PDT01370,ENC150,2
PDT01370,ENC165,2
PDT01370,ViewParametricSearchSimpleOfferSearch,2
OFF_FR_1451,C2050,2
OFF_FR_1451,ENV11,2
PDT02427,PDT01370,2
PDT02427,C1652,2
PDT00968,C1212,2
PDT00968,ViewStandardCatalogBrowse,2
PK03B,PDT00968,2
C1213,C1510,2
C1213,C1570,2
C1213,OFF_FR_297,2
C1213,C1120,2
C1213,C1410,2
C1213,/catalogues,2
C1213,cms_000032,2
C1213,C2028,2
C1213,PDT01372,2
C1213,OFF_FR_1464,2
C1213,PDT00525,2
C1213,C121120,2
C1213,PDT182582,2
C1213,C1216,2
C1213,C163220,2
C1213,C1632,2
C1213,C1620,2
C1213,C1710,2
C1213,PDT01346,2
C1213,C2110,2
C1213,C2150,2
C1213,ViewOrdersSimpleOrderSearch,2
C1213,C1393,2
C1213,C1320,2
ENVL6,OFF_FR_1456,2
OFF_FR_1456,ENVL6,2
C121360,C121360,2
C121360,C121320,2
C121360,C1212,2
C121380,ViewStandardCatalogBrowse,4
C121380,ViewParametricSearchSimpleOfferSearch,2
C121370,C1213,2
C121370,C121380,2
C121370,C121330,2
OFF_FR_1047,PDT02256,2
OFF_FR_1047,PDT02214,2
C121310,PDT01540,2
C121310,C121380,2
C121310,C121370,2
C121310,OFF_FR_1048,2
C121310,home,2
C121310,C223012,2
C121310,C2313,2
C121330,C1211,2
C121330,C1213,2
C121330,OFF_FR_2061,2
C121330,ViewStandardCatalogBrowse,2
C121340,C1211,2
C121340,C1213,2
C121340,C121370,2
C121340,C12,2
C121320,C1320,2
PMB18N,cms_000045,2
PMB18N,PDT182582,2
PMB18N,OFF_FR_0935,2
PMB18N,OFF_FR_1883,2
C121520,C1210,2
C121520,home,2
C121520,cms_000045,2
C121520,ViewParametricSearchSimpleOfferSearch,2
OFF_FR_1459,cms_000045,2
OFF_FR_1459,C1212,2
OFF_FR_1459,ViewStandardCatalogBrowse,2
PDT345587,PCR34,2
PDT345587,PDT176580,2
PDT345587,OFF_FR_0956,2
PDT345587,PDT345587,2
PCR34,PDT345587,2
PCR34,CAS69,2
PCR34,PCR34,2
PCR34,PCR50,2
PCR34,PCR55,2
PCR60,OFF_FR_0791,2
PP50A,PAMAR,2
PPB16C,ViewParametricSearchSimpleOfferSearch,2
PPB32C,PPBL24,2
PPB32C,PPB33C,2
PPB33C,PPB33C,2
PPB33C,PPB40C,2
C121110,home,2
C121110,C2311,2
C121110,C121110,2
C121110,C1212,2
C121110,OFF_FR_1882,2
C121110,ViewHeaderViewReference,2
C121115,home,2
C121115,C1212,2
C121115,C21,2
C121115,ViewStandardCatalogBrowse,2
C121115,C211030,2
C121120,C121117,2
C121120,C2110,2
C121116,PDT00668,2
TP210C,PDT01367,2
TP310C,C1212,2
PCS17,PDT115580,2
PCS32,PDT115580,2
TP360C,PDT01366,2
TP360C,C1212,2
TP360C,SFAP2231,2
TP390C,C1212,2
PCB06C,PDT01323,2
PCB07C,PCB09C,2
PCA25C,PCA25C,2
PCA04C,PDT01321,2
PCA06C,PDT01321,4
PCA06C,PDT01213,2
PCMB2C,PDT01214,2
PCMB4C,PDT01214,2
PCMB5C,PDT01214,2
PCMA222C,PDT01213,2
PCMA2C,MCB100C,2
PCMA3C,ViewHeaderViewAccountIdentification,2
PCMA67C,ViewOrdersSimpleOrderSearch,2
PCB09C,C1513,2
PCA70C,PDT01321,2
PCA09C,ViewOrdersSimpleOrderSearch,2
PDT01367,TP210C,2
PDT01367,C12,2
PDT01323,PCB06C,2
PDT01323,PCB09C,2
PDT01323,PDT01323,2
PDT01323,PDT01214,2
PDT01214,home,2
PDT01214,PCMB4C,2
PDT01214,PDT01321,2
PDT01214,C1210,2
PDT01214,C1215,2
PDT01366,home,2
PDT01366,C1140,2
PDT01366,C11,2
PDT01366,cms_000045,2
PDT01366,C1213,2
PDT01366,PDT01367,2
PDT01366,C12,2
PDT01366,ViewOrdersSimpleOrderSearch,2
PDT01366,ViewProductReviewsStart,2
PDT01321,PDT00308,2
PDT01321,PCA04C,2
PDT01321,PCA46C,2
PDT01321,C12,2
PDT01321,ViewStandardCatalogBrowse,2
PDT01321,ViewUserAccountStart,2
PDT01213,C980213,2
PDT01213,PCMA3C,2
PDT01213,PCMA37C,2
PDT01213,PCMA70C,2
PDT01213,C1216,2
PDT115580,PCS17,2
PDT115580,PDT01366,2
PDT115580,PDT115580,2
PDT115580,PCF45,2
PDT115580,C121210,2
PDT115580,C1210,2
OFF_FR_1828,PDT02502,2
OFF_FR_1828,C14,2
OFF_FR_1828,cms_000045,2
OFF_FR_1828,C1213,2
OFF_FR_1828,/enveloppespochettes/pochettescarton/enveloppesetpochettescartonnees/null,2
OFF_FR_1828,PDT01323,2
OFF_FR_1828,PDT01321,2
OFF_FR_1828,PCF35,2
OFF_FR_1828,ViewDataStart,2
PCF18,OFF_FR_1828,2
PCF18,PCF18,2
PCMA40C,PDT01213,2
C121210,PDT01323,2
C121210,PDT115580,2
C121210,C211040,2
C121220,C121210,2
OFF_FR_0924,C2270,2
OFF_FR_0924,C121220,2
OFF_FR_0924,OFF_FR_0924,2
PDC32B,OFF_FR_0924,2
OFF_FR_0923,C9918,2
OFF_FR_0923,PDT01366,2
OFF_FR_0923,C121220,2
OFF_FR_0923,OFF_FR_0923,4
OFF_FR_0923,C1210,2
OFF_FR_0923,ViewStandardCatalogBrowse,2
OFF_FR_0923,C1310,2
PDC17K,C1213,2
PDC32K,OFF_FR_0923,2
PDC32KP,OFF_FR_0923,2
PDC45K,OFF_FR_0923,2
C1212,C1513,2
C1212,C1430,2
C1212,PDT39575,2
C1212,C14,2
C1212,C121310,2
C1212,C121520,2
C1212,OFF_FR_1459,2
C1212,C121610,2
C1212,C2120,2
C1212,cms_000042,2
C1212,ViewOrdersSimpleOrderSearch,2
C1212,ViewParametricSearchSimpleOfferSearch,2
C1212,cms_000049,2
C1212,C131020,2
PMBB0C,OFF_FR_0925,2
PMBL0C,home,2
PMBL0C,PMBL0C,2
PMBL0C,OFF_FR_1042,2
PMBL0C,PMLCD,2
PMBL0C,RLT05,2
PMBL0C,ViewHeaderViewReference,2
PMBL0C,ViewUserAccountStart,4
PMBL0C,PMBL2C,2
PMBL1C,RPT08,2
PMBL1C,ViewOrderTemplateViewAll,2
PMBL1C,PMBL4C,2
PMBL1C,RLT04,2
PMBL2C,PMBL5C,2
PMBL3C,PDT02198,2
PMBL5C,home,2
PMBL5C,C1213,2
PMBL5C,PMBL0C,2
PMBL5C,ViewHeaderViewAccountIdentification,4
PMBL5C,ViewUserAccountStart,2
PMBL5C,PMBL2C,2
PMBL5C,PMBL7C,2
PMBL000C,C1210,2
PMBL000C,ViewCartCheckoutClassic,2
PMBL000C,ViewUserAccountStart,2
PMBL000C,PMBL00C,2
PMBL00C,SCB10,2
PMBL6C,PMBL4C,2
PDT182582,C1211,2
PDT182582,C1213,2
PDT182582,PMB23BR,2
PDT182582,PDT02198,2
PDT182582,C12,2
PDT182582,ViewParametricSearchSimpleOfferSearch,2
PDT02198,C1512,2
PDT02198,C11,2
PDT02198,C1430,2
PDT02198,C2311,2
PDT02198,C2312,2
PDT02198,cms_000045,2
PDT02198,OFF_FR_1828,2
PDT02198,PDT09582,2
PDT02198,OFF_FR_1883,2
PDT02198,OFF_FR_1880,2
PDT02198,OFF_FR_1879,2
PDT02198,C1632,2
PDT02198,C1653,2
PDT02198,C2120,2
PDT02198,ViewOrderTemplateViewAll,2
PDT02198,cms_000009,2
C121010,C1120,2
C121010,C1211,2
C121010,OFF_FR_1042,2
C121010,ViewUserAccountStart,2
C121010,C141040,2
C121010,C131060,2
OFF_FR_1042,C1140,2
OFF_FR_1042,C1420,2
OFF_FR_1042,OFF_FR_0935,2
OFF_FR_1042,OFF_FR_1881,2
OFF_FR_1042,PMLB,2
OFF_FR_1042,PMLCD,2
OFF_FR_1042,PMLF,2
OFF_FR_1042,PMLG,2
C121020,C121030,2
C121020,C1210,2
C121020,C1215,2
C121020,ViewStandardCatalogBrowse,2
PMJA00,ViewParametricSearchSimpleOfferSearch,2
PMJA0,ViewOrdersSimpleOrderSearch,2
PDT09582,C1140,2
PDT09582,cms_000032,2
PDT09582,C9918,2
PDT09582,cms_000054,2
PDT09582,PDT00173,2
PDT09582,PDT02198,2
PDT09582,C121020,2
PDT09582,PDT00966,2
PDT09582,OFF_FR_1883,2
PDT09582,ViewDataStart,2
PDT09582,ViewHeaderViewReference,2
PDT09582,ViewParametricSearchSimpleOfferSearch,2
PDT09582,ViewUserAccountStart,2
PDT09582,RECYSP18,2
C121030,C1212,2
PMBL4C,ViewHeaderViewReference,2
PMBL4C,RLT01,2
PMBL7C,cms_000032,2
OFF_FR_0925,C1211,2
OFF_FR_0925,PMBB0C,2
OFF_FR_0925,OFF_FR_1044,2
OFF_FR_0925,ViewParametricSearchSimpleOfferSearch,2
OFF_FR_1044,home,2
OFF_FR_1044,C1140,2
OFF_FR_1044,PDT01366,2
OFF_FR_1044,PMSH,2
OFF_FR_1044,PMSK,2
OFF_FR_1044,ViewStandardCatalogBrowse,2
OFF_FR_1044,ViewUserAccountStart,2
C1210,C112020,2
C1210,C1190,2
C1210,C14,2
C1210,cms_000048,2
C1210,C2270,2
C1210,C121310,2
C1210,PDT01366,2
C1210,PDT01321,2
C1210,PMBL4C,2
C1210,C1216,2
C1210,C16,2
C1210,cms_000062,2
C1210,C1710,2
C1210,C2150,2
C1210,C2160,2
C1210,C2115,2
C1210,C21,2
C1210,ViewHeaderViewReference,2
C1210,ViewUserAccountStart,2
C1210,C1860,2
C1210,cms_000075,2
PPBL24,PDT176580,2
PPBL32,home,2
PPBL32,PDT176580,2
PPBL50,PDT176580,2
PDT00966,OFF_FR_0935,2
PDT00966,OFF_FR_0791,2
PDT00966,ViewHeaderViewAccountIdentification,2
PPB55,C1210,2
PPB55,OFF_FR_1677,2
PPB55,ViewProductReviewsStart,2
PPB55,cms_000009,2
PPB56,C1211,2
OFF_FR_0935,PMB18N,2
OFF_FR_0935,PPB16C,2
OFF_FR_0935,OFF_FR_1883,2
OFF_FR_0935,C1740,2
PDT176580,C1525,2
PDT176580,C1437,2
PDT176580,C1210,2
PDT176580,PPBL32,2
PDT176580,PPBL50,2
PDT176580,PDT00966,2
PDT176580,OFF_FR_0935,2
PDT176580,C12,2
OFF_FR_1755,OFF_FR_1882,2
OFF_FR_1755,ViewParametricSearchSimpleOfferSearch,2
PCR25,PCR50,2
OFF_FR_0791,PPB43C,2
OFF_FR_0791,ViewParametricSearchSimpleOfferSearch,2
OFF_FR_0791,ViewStandardCatalogBrowse,2
PDT01381,PDT01380,2
PDT01380,C121120,2
C1216,C1170,2
C1216,C2314,2
C1216,cms_000047,2
C1216,PDT01321,2
C1216,C1215,2
C1216,C21,2
C1216,ViewHeaderViewReference,2
C1216,ViewParametricSearchSimpleOfferSearch,4
C121610,C121610,4
C121610,C121620,2
C121620,TRB643B,2
C121620,C1120,2
C121620,ViewHeaderViewAccountIdentification,2
C121620,C121620,2
PRF33,OFF_FR_1045,2
PRF33,PRF33,2
PRF33,PRF33F,2
PRF59,OFF_FR_1045,2
PRF59,PRF67,2
PRF67,PRF59,2
OFF_FR_2061,PDT09582,2
OFF_FR_2061,PPK30,2
PRF1,ViewHeaderViewReference,2
PRF2,OFF_FR_1046,2
OFF_FR_1883,home,2
OFF_FR_1883,C1430,2
OFF_FR_1883,C1213,2
OFF_FR_1883,C1212,2
OFF_FR_1883,OFF_FR_0935,2
OFF_FR_1883,ViewHeaderViewReference,2
PMBNCD,C121520,2
PMBNCD,C1210,2
PMBND1,OFF_FR_1883,2
PMBND1,C1215,2
PMBNH5,ENC150,2
OFF_FR_1454,C1213,2
C1215,C159510,2
C1215,cms_000048,2
C1215,C23,2
C1215,125324,2
C1215,PDT01214,2
C1215,PDT01213,2
C1215,ViewHeaderViewAccountIdentification,2
C1215,C1393,2
C1215,C13,2
C1215,cms_000075,2
OFF_FR_1878,C1110,2
OFF_FR_1878,PDT115580,2
OFF_FR_1878,PDT09582,2
OFF_FR_1878,C1215,2
OFF_FR_1878,MLH5,2
OFF_FR_1878,OFF_FR_1880,2
OFF_FR_1878,ViewParametricSearchSimpleOfferSearch,2
OFF_FR_1878,ViewUserAskCustomProductQuoteView,2
OFF_FR_1878,MLB00,2
OFF_FR_1878,MLC0,2
MLA000,ViewUserAccountStart,2
MLB00,OFF_FR_1878,2
MLB00,ViewUserAccountStart,2
MLC0,OFF_FR_1878,2
MLD1,MLD1,2
OFF_FR_1880,C1410,2
OFF_FR_1880,C2311,2
OFF_FR_1880,PDT115580,2
OFF_FR_1880,C1212,2
OFF_FR_1880,PDT02198,2
OFF_FR_1880,ViewDataStart,2
OFF_FR_1880,ViewParametricSearchSimpleOfferSearch,2
OFF_FR_1880,ViewStandardCatalogBrowse,2
OFF_FR_1880,PMBK27,2
PMBK22,C12,2
PMBK27,C1210,2
PMBK35,cms_000045,2
PMBK35,C1213,2
PMBK35,PDT09582,2
PMBK35,C12,2
OFF_FR_1879,C1213,2
MLTD1,OFF_FR_1879,2
MLTD1,ViewUserAccountStart,2
MLTE2,OFF_FR_1879,2
MLTG4,PDT00448,2
MLTH5,RPM02,2
OFF_FR_1881,home,2
OFF_FR_1881,C11,2
OFF_FR_1881,PMBP22,2
OFF_FR_1881,PMBP35,2
OFF_FR_1881,ViewHeaderViewReference,2
OFF_FR_1881,C1310,2
PMBP22,home,2
PMBP22,C1213,2
PMBP22,PMBP22,2
PMBP22,C12,2
PMLC,OFF_FR_1042,2
PMLCD,PCF18,2
PMLD,OFF_FR_1042,2
PMLF,PMLF,2
PMSA,OFF_FR_1044,2
PMSC,OFF_FR_1044,2
PMSCD,PMSD,2
PMSD,PMSCD,2
PMSD,PMSE,2
PMSE,PMSD,2
PDT475582,C980202,2
OFF_FR_0954,C9918,2
OFF_FR_0954,POP70B,2
OFF_FR_0954,ViewDataStart,2
OFF_FR_0954,ViewParametricSearchProductPaging,2
OFF_FR_0956,C121110,2
OFF_FR_0956,OFF_FR_0954,2
OFF_FR_0956,OFF_FR_1882,2
OFF_FR_0956,C12,2
PPB50SF,SPP3040,2
OFF_FR_1677,C121110,2
OFF_FR_1677,PDT176580,2
OFF_FR_1677,PPBD52,2
OFF_FR_1677,ViewHeaderViewAccountIdentification,2
PPBS23,OFF_FR_0960,2
PPBS36,OFF_FR_0960,2
PDT527580,C1211,2
PPBL16,PMLA,2
PPBL35,PDT176580,2
OFF_FR_1882,OFF_FR_0956,2
OFF_FR_1882,OFF_FR_1882,2
OFF_FR_1876,C1120,2
OFF_FR_1876,C1212,2
OFF_FR_1876,ViewStandardCatalogBrowse,2
OFF_FR_1877,home,2
OFF_FR_1877,TUBR1001,2
OFF_FR_1877,TUBR1002,2
OFF_FR_1877,C12,2
OFF_FR_1877,ViewParametricSearchSimpleOfferSearch,2
TUBR1004,TUBR1004,2
C12,C111010,2
C12,C1450,2
C12,cms_000048,2
C12,C2318,2
C12,C231314,2
C12,C2312,2
C12,cms_000047,2
C12,PDT02214,2
C12,C121220,2
C12,OFF_FR_1042,2
C12,PDT09582,2
C12,OFF_FR_1044,2
C12,C161010,2
C12,C1710,2
C12,C1740,2
C12,C211040,2
C12,C2122,2
C12,C2150,2
C12,C2115,2
C12,C21,2
C12,ViewHeaderViewReference,2
C12,ViewParametricSearchSimpleOfferSearch,4
C12,cms_000147,2
C12,C1360,2
C12,C1350,2
C16,C1515,2
C16,C1510,2
C16,cms_000031,2
C16,cms_000048,2
C16,C231514,2
C16,C20,2
C16,C1211,2
C16,C1213,2
C16,C1210,2
C16,OFF_FR_1746,2
C16,PDT01224,2
C16,ETP100,2
C16,C165319,2
C16,PDT00316,2
C16,OFF_FR_0853,2
C16,PDT01989,2
C16,OFF_FR_1719,2
C16,C164030,2
C16,C2160,2
C16,C1899,2
C16,cms_000049,2
C16,C1920,2
C16,C1960,2
C16,C1980,2
C16,PDT01527,2
C16,C163040,2
OFF_FR_1898,392,2
392,OFF_FR_1898,2
POLYN,PDT263580,2
OFF_FR_1746,OFF_FR_202,2
OFF_FR_1746,38KSF,2
OFF_FR_1746,OFF_FR_1747,2
OFF_FR_1746,ViewParametricSearchSimpleOfferSearch,2
38KSF,OFF_FR_1747,2
OFF_FR_1495,OFF_FR_1898,2
OFF_FR_1495,OFF_FR_1495,2
OFF_FR_1495,RLT01,2
OFF_FR_1495,ViewHeaderViewAccountIdentification,2
OFF_FR_1495,ViewStandardCatalogBrowse,2
OFF_FR_1495,H38,2
PDT531584,PDT01193,2
PDT531584,L7980C,2
PDT531584,OFF_FR_1721,2
PDT531584,ViewParametricSearchSimpleOfferSearch,2
L7980C,BEP150,2
L7980C,C163220,2
L7980C,ViewHeaderViewAccountIdentification,2
L7980C,ViewOrdersSimpleOrderSearch,2
L7980C,ES21,2
OFF_FR_1892,SD100,2
SD75,OFF_FR_1892,2
SD100,OFF_FR_1892,2
SD37,OFF_FR_1892,2
ETD1051482,OFF_FR_437,2
ETD1051482,C163231,2
ETDJ25105,home,2
OFF_FR_1896,C1632,2
ETD20100,OFF_FR_1896,2
ETD20100,OFF_FR_451,2
ETD2050,ETD2050,2
ETD2050,C163220,2
OFF_FR_1893,C1632,2
OFF_FR_1899,OFF_FR_1952,2
PDT531581,C980202,2
OFF_FR_1969,C163230,2
FMC1,OFF_FR_1952,2
OFF_FR_1952,home,2
OFF_FR_1952,OFF_FR_1899,2
OFF_FR_1952,FMC0,2
OFF_FR_1952,FMCR,2
OFF_FR_1952,OFF_FR_1951,2
OFF_FR_1900,OFF_FR_1900,2
OFF_FR_1900,ERME25,2
OFF_FR_1900,ERM20B,2
OFF_FR_1900,ViewParametricSearchProductPaging,2
ERME25,OFF_FR_1900,2
ERME30,ERME30,2
FMCA,OFF_FR_1952,2
FMCR,OFF_FR_1952,2
OFF_FR_1951,ViewParametricSearchSimpleOfferSearch,2
OFF_FR_1951,PDT01990,2
OFF_FR_1897,PDT00871,2
HS120,HS120,2
HS120,C165325,2
HS120,APE60,2
OFF_FR_0972,PDT01525,2
OFF_FR_0972,C1653,2
OFF_FR_1993,OFF_FR_1903,2
OFF_FR_1993,PDT398591,2
OFF_FR_1993,PDT00316,2
OFF_FR_1993,ViewParametricSearchSimpleOfferSearch,2
OFF_FR_1903,home,2
OFF_FR_1903,cms_000045,2
OFF_FR_1903,OFF_FR_1904,2
OFF_FR_1903,OFF_FR_346,2
OFF_FR_1903,PDT01203,2
OFF_FR_1903,C1632,2
OFF_FR_1903,C1738,2
OFF_FR_1904,OFF_FR_523,2
OFF_FR_1904,C1632,2
DS2278,1202G,2
PDT531582,PDT531582,2
PDT531582,JUDOFOOD,2
PDT531582,PDT00444,2
PDT531582,PDT00442,2
PDT531582,ViewParametricSearchSimpleOfferSearch,2
JUDOFOOD,PDT531582,2
OFF_FR_1902,PDT00451,2
PDT398581,C163020,2
PDT398581,ViewParametricSearchSimpleOfferSearch,2
PDT00864,C1455,2
PDT00864,PDT00864,2
PDT00864,ViewParametricSearchSimpleOfferSearch,2
PDT01374,C16,2
PDT01374,PDT00864,2
PDT01374,PDT01374,2
PDT01374,C1653,2
OFF_FR_0644,C16,2
PDT398580,OFF_FR_0644,2
PDT398580,C163020,2
PDT397580,63SFR,2
PDT00866,C163040,2
OFF_FR_125,OFF_FR_1495,2
OFF_FR_125,OFF_FR_125,2
OFF_FR_125,OFF_FR_124,2
OFF_FR_125,ETIC63R,2
OFF_FR_125,ETIC51V,2
OFF_FR_124,C16,2
OFF_FR_124,OFF_FR_124,2
OFF_FR_124,PDT265580,2
OFF_FR_1747,C2260,2
OFF_FR_1747,C1632,2
ETIC63K,OFF_FR_1495,2
ETIC63K,OFF_FR_522,2
ETIC63K,C1630,2
PDT265580,38BLSF,2
PDT265580,63BLSF,2
PDT265580,C163010,2
26SF,OFF_FR_1496,2
63BLSF,PDT265580,2
ETIC51V,OFF_FR_125,2
OFF_FR_1752,C163030,2
OFF_FR_1752,C1630,2
OFF_FR_1750,OFF_FR_1750,2
OFF_FR_1750,ViewHeaderViewAccountIdentification,2
USL148,PDT00866,2
USL70,USL70,2
OFF_FR_1497,USV5299,2
PDT00713,PDT01635,2
PDT00713,PDT01637,2
PDT00713,PDT00229,2
PDT00713,C1620,2
