Source,Target,Traffic
CBCA3,OFF_FR_1178,2
OFF_FR_1180,OFF_FR_15000,2
OFF_FR_1180,OFF_FR_1613,2
OFF_FR_1180,ViewParametricSearchSimpleOfferSearch,2
OFF_FR_1180,cms_000039,2
CBBR12,OFF_FR_1180,2
CBBR6,CBCM6,2
OFF_FR_1968,OFF_FR_1953,2
OFF_FR_1968,C11,2
OFF_FR_1613,home,2
OFF_FR_1613,OFF_FR_1033,2
PDT531587,OFF_FR_2059,2
PDT531587,ISOP28,2
PDT531587,C980211,2
PDT531587,C221412,2
ISOP06,PDT267581,2
ISOP15,PDT160587,2
GEL200S,ViewParametricSearchSimpleOfferSearch,2
GEL900S,GEL900S,2
OFF_FR_1572,RPT06,2
OFF_FR_1572,OFF_FR_411,2
OFF_FR_1572,CAS12A,2
OFF_FR_1572,CAS15,2
OFF_FR_1572,C1110,2
OFF_FR_1572,PAMN,2
CHA05,ViewParametricSearchBrowse,2
CHA20,ViewParametricSearchBrowse,2
CHA60,PDT267585,2
CHA60,CHA60,2
CHA83,PDT267585,2
BOC52,C1110,2
OFF_FR_1610,home,2
OFF_FR_1610,OFF_FR_115,2
OFF_FR_1610,OFF_FR_413,2
OFF_FR_1610,OFF_FR_114,2
OFF_FR_1610,CQF45,2
OFF_FR_1610,OFF_FR_1676,2
OFF_FR_1610,OFF_FR_1610,2
OFF_FR_1610,CFAD317,2
OFF_FR_1610,PDT01529,2
OFF_FR_1610,ViewProductReviewsStart,2
CFAD257,DimSearchStartBox,2
CFAD305,DimSearchStartBox,2
CFAD330,ViewParametricSearchSimpleOfferSearch,2
CFAD330,CFAD340,2
CFAD340,ViewUserAccountStart,2
PDT531590,RCP30,2
PDT531590,PDT00372,2
PDT531590,PDT00371,2
PDT531590,PDT01533,2
PDT531590,PDT00290,2
PDT531590,ViewStandardCatalogBrowse,2
BL103,PDT177580,2
BL113B,PDT177580,2
PDT531591,PDT01193,2
PDT531591,OFF_FR_0950,2
PDT531591,C980203,2
PDT531591,C9604,2
CAM10,DimSearchStartBox,2
CAM10,ViewUserAccountStart,2
CAM30,DimSearchStartBox,2
PDT01529,C1140,2
PDT01529,OFF_FR_116,2
PDT01529,CAD02A,2
PDT01529,CAD57,2
PDT01529,OFF_FR_1179,2
PDT01529,OFF_FR_1610,2
C116060,PDT00189,2
C116050,PDT00091,4
C116050,C116030,2
C116050,C1160,2
C116050,C11,2
C11,cms_000085,2
C11,PDT00459,2
C11,BOR220,2
C11,PDT01193,2
C11,OFF_FR_0775,2
C11,PDT01406,2
C11,PDT01537,2
C11,PDT00274,2
C11,PDT01833,2
C11,PDT176585,2
C11,CPRD60,2
C11,CTP40,2
C11,CTP170,2
C11,PDT00338,2
C11,C119030,2
C11,OFF_FR_1594,2
C11,CPRD290,2
C11,C11G,2
C11,OFF_FR_113,2
C11,CAS05,2
C11,CAS07,2
C11,PDT00309,2
C11,C118020,2
C11,OFF_FR_1555,2
C11,PDT02377,2
C11,PDT267582,2
C11,C116040,2
C11,PDT01534,2
C11,PDT00371,2
C11,OFF_FR_15036,2
C11,OFF_FR_15023,2
C11,BEP404,2
C11,OFF_FR_1875,2
C11,C115030,2
C11,C115050,2
C11,C115040,2
C11,PDT531587,2
C11,PDT531590,2
C11,C116050,2
C11,CGBOX,2
C11,C1470,2
C11,C1435,2
C11,cms_000002,2
C11,cms_000033,2
C11,C2235,2
C11,C2213,2
C11,C226011,2
C11,C226012,2
C11,C2318,2
C11,C2317,2
C11,C1213,2
C11,C1620,2
C11,C1610,2
C11,C1765,2
C11,PDT348583,2
C11,C1720,2
C11,PDT02369,2
C11,C173840,2
C11,PDT345591,2
C11,C211010,2
C11,PDT251580,2
C11,OFF_FR_1782,2
C11,cms_000019,2
C11,/inscriptionnewsletterraja,2
C11,ViewOrdersSimpleOrderSearch,2
C11,ViewStandardCatalogBrowse,2
C11,C1899,2
C11,cms_000039,2
C11,C139320,2
C11,C1340,2
C11,C131060,2
C11,cms_000006,2
C11,RBAC14,2
C11,AT433104,2
C11,SCB6,2
GTM04,OFF_FR_041,2
C145530,C145520,2
C145530,C1455,2
RF1,PDT01511,2
MPNS,OFF_FR_093,2
PDT01511,home,2
PDT01511,RF1,2
PDT01511,RF7,2
PDT01511,OFF_FR_1679,2
PDT01511,C1430,2
PDT01511,C1420,2
PDT01511,C14,2
CGBOX,PM50,2
CGBOX,DimSearchStartBox,2
